,logFC,logCPM,cols,PValue,AdjPValue,GeneID,Length,WormBaseID,entrezgene_id,cellTypes
10122,-0.7853,4.911,#858585,0.6999,1.0,C43H6.4,2187,WBGene00016617,180544.0,
10123,-1.018,4.509,#858585,0.471,1.0,C43H6.3,748,WBGene00016616,180545.0,
10124,-0.2683,4.629,#858585,0.982,1.0,trpp-12,1516,WBGene00016614,180546.0,
10125,0.5233,1.233,#858585,0.8376,1.0,gcy-31,2109,WBGene00001551,191655.0,"['BAGL', 'BAGR', 'and head']"
10126,-0.1815,6.036,#858585,0.9958,1.0,T07D1.2,1699,WBGene00020301,180548.0,"['E', 'Ea', 'and Ep']"
10127,-1.733,4.478,#858585,0.05096,0.1912,T07D1.3,435,WBGene00020302,188219.0,['mechanosensory neurons']
10128,-0.7141,5.32,#858585,0.8145,1.0,fox-1,1865,WBGene00001484,180549.0,"['body wall musculature', 'intestine', 'pharynx', 'and vulval muscle']"
10129,-1.291,3.633,#858585,0.2753,0.7182,R04B3.2,1279,WBGene00019867,180550.0,
10130,0.6512,1.176,#858585,0.7674,1.0,K02E10.5,488,WBGene00019319,186890.0,
10131,1.692,2.308,#858585,0.02496,0.1084,K02E10.6,803,WBGene00019320,186891.0,
10132,-0.8249,5.905,#858585,0.6458,1.0,hid-1,3206,WBGene00001844,180553.0,"['intestine', 'nervous system', 'and uv1']"
10133,0.06292,3.982,#858585,0.9982,1.0,K02E10.1,1248,WBGene00019317,180554.0,
10134,-1.438,3.415,#858585,0.06542,0.2352,K02E10.7,2462,WBGene00019321,186892.0,
10135,-0.5429,5.13,#858585,0.8715,1.0,syg-1,2312,WBGene00006365,180555.0,"['egg-laying apparatus', 'head muscle', 'hypodermis', 'and neurons']"
10136,-1.045,5.861,#858585,0.4605,1.0,tbc-12,2397,WBGene00044061,180556.0,
10137,0.6394,2.046,#858585,0.7479,1.0,F52H2.3,553,WBGene00018715,186131.0,
10138,0.4306,3.502,#858585,0.9087,1.0,F52H2.4,1499,WBGene00018716,186132.0,
10139,-1.029,6.544,#858585,0.4735,1.0,aat-3,1841,WBGene00000004,180557.0,
10140,-0.8698,3.235,#858585,0.6541,1.0,F52H2.5,1124,WBGene00018717,186133.0,
10141,-1.559,4.877,#858585,0.02838,0.1199,F52H2.6,1972,WBGene00018718,186134.0,
10142,-1.055,4.011,#858585,0.4358,0.9873,F52H2.7,2755,WBGene00018719,180558.0,
10143,-0.9856,4.192,#858585,0.5156,1.0,F52H2.1,2018,WBGene00018714,180559.0,
10144,0.9855,4.587,#858585,0.5185,1.0,H01M10.1,1053,WBGene00019143,186663.0,
10145,-0.6892,6.687,#858585,0.8769,1.0,nhr-40,1954,WBGene00003630,180560.0,"['several structures', 'including P1', 'P2', 'egg-laying apparatus', 'rectal gland cell', 'and somatic nervous system']"
10146,-0.4466,6.222,#858585,0.9767,1.0,T03G6.3,1807,WBGene00020195,180561.0,['vulval muscle']
10147,-0.736,7.45,#858585,0.7404,1.0,F54G2.1,4828,WBGene00018837,180562.0,
10148,2.398,1.382,#858585,0.02581,0.1113,F54G2.2,3072,WBGene00018838,186260.0,
10149,0.2543,4.056,#858585,0.9678,1.0,C09B7.2,667,WBGene00015621,182438.0,
10150,1.04,2.712,#858585,0.4507,1.0,ser-7,2889,WBGene00004780,180565.0,"['marginal cell', 'pharyngeal neurons', 'and vulval muscle']"
10151,-1.121,6.672,#858585,0.3433,0.8386,immt-1,2441,WBGene00020511,180566.0,
10152,-0.07372,4.855,#858585,0.9991,1.0,T14G11.1,1354,WBGene00020510,188507.0,
10153,0.5988,7.165,#858585,0.8678,1.0,T02C5.1,1390,WBGene00020158,180568.0,
10154,-2.121,6.328,#858585,0.02559,0.1106,igcm-3,2796,WBGene00020160,180569.0,"['arcade cell', 'hypodermis', 'pharyngeal muscle cell', 'spermatheca', 'and vulva']"
10155,-1.176,7.678,#858585,0.3999,0.9312,unc-2,7387,WBGene00006742,180570.0,"['several structures', 'including body wall musculature', 'excretory canal', 'nerve ring', 'neurons', 'and pharyngeal muscle cell']"
10156,-1.657,6.304,#858585,0.06747,0.2411,cgef-1,3871,WBGene00006496,180571.0,"['hermaphrodite gonad', 'neurons', 'somatic gonad precursor', 'and vulva']"
10157,0.04117,-0.5336,#858585,0.9815,1.0,C14A11.13,139,WBGene00219813,,
10158,0.7829,2.361,#858585,0.7291,1.0,C14A11.5,1518,WBGene00015750,182591.0,
10159,-0.5892,4.912,#858585,0.9486,1.0,C14A11.9,889,WBGene00050944,6418836.0,
10160,-0.6583,2.453,#858585,0.8147,1.0,C14A11.6,1599,WBGene00015751,180572.0,
10161,0.04832,4.94,#858585,0.9968,1.0,tsp-6,1137,WBGene00006632,13219712.0,
10162,0.1552,3.043,#858585,0.992,1.0,linc-56,755,WBGene00219650,,
10163,-0.03498,3.07,#858585,0.9953,1.0,ssr-2,1057,WBGene00006055,191965.0,
10164,-0.4875,6.707,#858585,0.9643,1.0,Y71H10B.1,2449,WBGene00022201,180573.0,['tail']
10165,-0.6117,6.744,#858585,0.8292,1.0,kin-29,3491,WBGene00002210,180574.0,"['body wall musculature', 'hypodermis', 'intestine', 'nervous system', 'and non-striated muscle']"
10166,-0.1204,5.277,#858585,0.9975,1.0,tra-4,2038,WBGene00018740,180575.0,"['several structures', 'including excretory cell', 'ventral nerve cord']"
10167,0.8186,0.8146,#858585,0.6825,1.0,comt-1,2090,WBGene00018741,186152.0,
10168,-1.78,5.59,#858585,0.01486,0.07227,F53B3.6,1417,WBGene00018744,180576.0,
10169,-0.2507,2.983,#858585,0.9874,1.0,F53B3.3,2182,WBGene00018742,180577.0,
10170,-1.823,6.844,#858585,0.0187,0.08637,F53B3.5,1577,WBGene00018743,180578.0,
10171,-0.9498,4.158,#858585,0.5469,1.0,vang-1,1932,WBGene00015171,180579.0,"['several structures', 'including egg-laying apparatus', 'gonad', 'hyp7', 'hyp7', 'and neurons']"
10172,-0.5713,4.227,#858585,0.8894,1.0,B0410.3,820,WBGene00015172,180580.0,
10173,-0.5261,3.42,#858585,0.9143,1.0,F52B10.3,1236,WBGene00044304,3565669.0,
10174,-1.747,8.656,#858585,0.1282,0.4027,nmy-1,6405,WBGene00003776,180581.0,"['head', 'hypodermis', 'and tail']"
10175,0.01129,6.387,#858585,0.9997,1.0,fard-1,2119,WBGene00022200,180582.0,
10176,-0.95,6.893,#858585,0.5778,1.0,pfk-1.1,3557,WBGene00022199,180583.0,"['germ line', 'hypodermis', 'neurons', 'and pharynx']"
10177,-1.573,5.27,#858585,0.03598,0.1438,Y41G9A.5,1628,WBGene00021529,189838.0,
10178,-0.3147,5.598,#858585,0.9551,1.0,gbb-1,3320,WBGene00021528,189837.0,['nervous system']
10179,1.117,3.987,#858585,0.3589,0.8632,aakg-3,1400,WBGene00021527,189836.0,"['alimentary muscle', 'body wall musculature', 'head neurons', 'spermatheca', 'and ventral nerve cord']"
10180,0.7219,4.336,#858585,0.7934,1.0,osm-5,2487,WBGene00003885,180585.0,"['amphid sensillum', 'neurons']"
10181,-0.06844,7.229,#858585,0.9939,1.0,aqp-7,1177,WBGene00000175,180589.0,['muscle cell']
10182,0.8436,4.676,#858585,0.6342,1.0,clec-265,1178,WBGene00019738,180590.0,
10183,0.1158,4.36,#858585,0.9971,1.0,cnnm-3,3290,WBGene00016343,180591.0,"['hypodermis', 'rectum']"
10184,1.656,0.3021,#858585,0.08702,0.2959,twk-26,1861,WBGene00006679,180592.0,
10185,1.434,1.264,#858585,0.123,0.3904,rsef-1,2135,WBGene00016344,180593.0,"['g1', 'spermathecal-uterine junction', 'and uterus']"
10186,-0.3346,0.2657,#858585,0.9451,1.0,ceh-30,1025,WBGene00000451,191620.0,"['embryonic cell', 'neurons']"
10187,-0.79,2.968,#858585,0.7545,1.0,ceh-31,1096,WBGene00000452,191621.0,"['head neurons', 'pharynx']"
10188,-0.4781,7.335,#858585,0.9493,1.0,pccb-1,2094,WBGene00018701,180596.0,
10189,-0.8977,4.739,#858585,0.6425,1.0,sec-3,2784,WBGene00018703,180598.0,
10190,0.02634,4.181,#858585,0.9994,1.0,ztf-13,1482,WBGene00018704,186116.0,
10191,0.1436,4.639,#858585,0.9967,1.0,K10B3.5,2177,WBGene00019611,180599.0,
10192,0.7889,5.795,#858585,0.7354,1.0,gpcp-1,2680,WBGene00019612,180600.0,
10193,0.5372,9.213,#858585,0.9048,1.0,gpd-3,1204,WBGene00001685,180601.0,"['several structures', 'including gonad']"
10194,-0.04594,8.69,#858585,0.9974,1.0,gpd-2,1243,WBGene00001684,3565504.0,"['several structures', 'including AB', 'Psub1', 'and head']"
10195,0.3418,3.986,#858585,0.9899,1.0,mai-1,989,WBGene00003124,3565232.0,"['coelomocyte', 'cuticle', 'hypodermis', 'rectum', 'and vulva']"
10196,-1.276,9.778,#858585,0.3292,0.8148,spc-1,7816,WBGene00004951,180603.0,"['several structures', 'including body wall musculature', 'hermaphrodite gonad', 'hypodermis', 'intestine', 'and pharynx']"
10197,-1.244,3.442,#858585,0.3248,0.8076,K10B3.1,568,WBGene00019609,187247.0,"['several structures', 'including head', 'hypodermal cell', 'and tail']"
10198,-0.8202,4.633,#858585,0.7905,1.0,C15C7.4,468,WBGene00015790,182633.0,
10199,-0.2094,6.495,#858585,0.9722,1.0,C15C7.5,744,WBGene00015791,180605.0,"['head neurons', 'pharyngeal muscle cell']"
10200,-1.211,4.703,#858585,0.3019,0.7667,gcc-1,2068,WBGene00002220,180606.0,['head']
10201,-0.03421,3.44,#858585,0.9968,1.0,syx-6,661,WBGene00015789,259698.0,['head']
10202,-0.9496,3.911,#858585,0.5748,1.0,C15C7.7,1314,WBGene00015793,180607.0,
10203,-0.9275,7.47,#858585,0.5668,1.0,klp-4,5148,WBGene00002217,180608.0,"['dorsal nerve cord', 'ventral nerve cord']"
10204,-0.5008,1.863,#858585,0.9008,1.0,fax-1,1582,WBGene00001400,180609.0,"['several structures', 'including CEP', 'hermaphrodite distal tip cell', 'interneuron', 'pharyngeal motor neurons', 'and rect_D']"
10205,-1.901,5.738,#858585,0.009902,0.05302,rgl-1,3223,WBGene00017891,180611.0,
10206,1.617,4.618,#858585,0.05551,0.2057,F28B4.3,6747,WBGene00017892,180612.0,
10207,-2.197,10.19,#858585,0.01419,0.06961,irg-7,6797,WBGene00018237,180613.0,
10208,0.8586,5.078,#858585,0.7267,1.0,F40F4.7,1252,WBGene00018238,180614.0,
10209,-0.9605,4.366,#858585,0.5408,1.0,pqn-37,1880,WBGene00004124,185539.0,
10210,0.9062,3.35,#858585,0.6303,1.0,tba-9,1460,WBGene00006535,185538.0,"['RIG', 'accessory cell', 'ciliated neurons', 'ventral cord neurons', 'and vulval muscle']"
10211,0.2833,5.285,#858585,0.905,1.0,lbp-3,986,WBGene00002255,180615.0,
10212,2.408,7.525,#858585,0.01337,0.06683,lbp-1,653,WBGene00002253,180616.0,
10213,-0.2174,7.746,#858585,0.9483,1.0,lbp-2,759,WBGene00002254,180617.0,
10214,-1.788,1.512,#858585,0.02148,0.09625,sul-1,2357,WBGene00006308,180619.0,
10215,-0.9557,4.297,#858585,0.5637,1.0,K09C4.10,3326,WBGene00019554,180620.0,
10216,-0.332,2.118,#858585,0.9263,1.0,K09C4.5,1727,WBGene00019550,187195.0,
10217,0.1382,-0.1056,#858585,0.9589,1.0,hsp-2,838,WBGene00002006,,
10218,-2.172,0.897,#858585,0.01265,0.06406,K09C4.1,1815,WBGene00019547,180621.0,
10219,-1.779,5.301,#858585,0.01922,0.08833,ddr-2,2824,WBGene00017381,180622.0,"['DD neuron', 'SAB', 'hypodermis', 'rectal gland cell', 'and tail']"
10220,-0.2345,6.451,#858585,0.9844,1.0,F11D5.1,2960,WBGene00017380,180623.0,
10221,0.1983,3.076,#858585,0.9682,1.0,ZK816.1,638,WBGene00022825,191429.0,
10222,-0.2466,2.853,#858585,0.9679,1.0,ZK563.2,1872,WBGene00022767,191351.0,
10223,-0.6426,4.187,#858585,0.8267,1.0,clc-3,861,WBGene00000524,180625.0,
10224,-0.3908,3.844,#858585,0.9805,1.0,sorf-1,1156,WBGene00022769,180626.0,
10225,-0.05387,1.967,#858585,0.9939,1.0,ZK563.7,1152,WBGene00044355,3565372.0,
10226,0.009918,2.721,#858585,0.9975,1.0,acp-1,1462,WBGene00022770,180627.0,
10227,-1.152,3.717,#858585,0.2555,0.6801,slcf-2,1976,WBGene00006865,192084.0,
10228,-0.4026,6.239,#858585,0.9803,1.0,unc-78,2108,WBGene00006810,180631.0,"['body wall musculature', 'pharynx', 'spermatheca', 'uterus', 'and vulva']"
10229,0.438,4.782,#858585,0.9733,1.0,ZK813.4,1075,WBGene00022823,180633.0,
10230,-0.1958,3.059,#858585,0.9943,1.0,ZK813.5,1511,WBGene00022824,259347.0,
10231,-1.705,7.01,#858585,0.08212,0.2835,sax-3,4456,WBGene00004729,180637.0,"['several structures', 'including RME', 'body wall musculature', 'neuroblasts', 'posterior lateral ganglion', 'and ventral cord neurons']"
10232,1.357,0.7608,#858585,0.2148,0.5977,C12D12.3,573,WBGene00015714,182545.0,
10233,-0.6984,6.883,#858585,0.835,1.0,glt-1,1854,WBGene00001620,180641.0,"['body wall musculature', 'cephalic sheath cell', 'hypodermis', 'and muscle cell']"
10234,0.8872,3.394,#858585,0.6434,1.0,sox-4,1172,WBGene00015716,182547.0,
10235,0.2412,3.195,#858585,0.9906,1.0,npr-16,1417,WBGene00006864,180643.0,"['anal depressor muscle', 'neurons', 'ventral nerve cord', 'and vulval muscle', 'type 1']"
10236,0.9017,1.666,#858585,0.6027,1.0,F56B6.6,498,WBGene00018937,186359.0,"['pharyngeal gland cell', 'tail neurons']"
10237,0.7783,6.968,#858585,0.785,1.0,gyg-1,1609,WBGene00006863,180644.0,['hypodermis']
10238,-0.7432,5.702,#858585,0.8596,1.0,rgs-7,3585,WBGene00004350,180645.0,
10239,-1.43,5.126,#858585,0.1102,0.3576,ckc-1,1259,WBGene00000515,188971.0,
10240,-0.06576,3.102,#858585,0.9952,1.0,T27A10.2,925,WBGene00020844,180648.0,
10241,0.7983,4.377,#858585,0.7546,1.0,cgr-1,1317,WBGene00020847,180650.0,['intestine']
10242,-0.5248,5.949,#858585,0.9649,1.0,C18B2.3,964,WBGene00015954,180651.0,"['anal depressor muscle', 'body wall musculature', 'and vulval muscle']"
10243,1.135,6.688,#858585,0.3727,0.8862,C18B2.4,1117,WBGene00015955,180652.0,
10244,-0.3346,6.643,#858585,0.9711,1.0,C18B2.5,2313,WBGene00015956,180653.0,
10245,0.3411,2.954,#858585,0.9752,1.0,del-9,1844,WBGene00015957,182767.0,
10246,-0.734,2.528,#858585,0.792,1.0,C18B2.2,1735,WBGene00015953,182766.0,
10247,-1.625,2.087,#858585,0.04226,0.1637,C18B2.1,966,WBGene00015952,182765.0,
10248,-0.3328,3.635,#858585,0.9099,1.0,gst-11,800,WBGene00001759,187817.0,
10249,-0.4764,6.505,#858585,0.9297,1.0,R11G1.6,3062,WBGene00020012,180654.0,
10250,0.8277,6.54,#858585,0.6964,1.0,sax-1,1781,WBGene00004727,180655.0,"['hypodermis', 'muscle cell', 'nerve ring', 'and seam cell']"
10251,1.334,3.369,#858585,0.102,0.3364,R11G1.2,639,WBGene00020011,187816.0,
10252,-0.2332,1.496,#858585,0.9415,1.0,R11G1.7,380,WBGene00044725,4363113.0,
10253,0.9807,2.806,#858585,0.5204,1.0,R11G1.1,5048,WBGene00020010,187815.0,
10254,0.8189,6.484,#858585,0.6763,1.0,snet-1,697,WBGene00015354,182125.0,"['coelomocyte', 'ganglia']"
10255,-0.6655,1.747,#858585,0.7008,1.0,C02F12.5,691,WBGene00015355,180656.0,
10256,-0.3283,1.452,#858585,0.9371,1.0,ceh-63,689,WBGene00045215,6418830.0,"['head', 'tail', 'uterus', 'and in male']"
10257,0.7171,4.954,#858585,0.8504,1.0,tag-52,2211,WBGene00006431,180657.0,"['anchor cell', 'gonad', 'spermatheca', 'and uterine toroidal epithelial cell']"
10258,1.129,2.643,#858585,0.3971,0.9271,tsp-17,1374,WBGene00006643,192067.0,"['several structures', 'including NSM', 'body wall musculature', 'dopaminergic neurons', 'hermaphrodite gonad', 'and vulva']"
10259,-0.2177,7.402,#858585,0.9352,1.0,tag-278,3706,WBGene00015356,180658.0,['body wall musculature']
10260,0.663,3.038,#858585,0.7687,1.0,C02F12.8,2256,WBGene00015357,180659.0,
10261,-0.6772,0.7016,#858585,0.777,1.0,C02F12.9,801,WBGene00015358,3565728.0,
10262,0.4956,5.746,#858585,0.9585,1.0,C01C4.3,2389,WBGene00015293,180660.0,
10263,-0.6111,6.123,#858585,0.8202,1.0,nlp-1,731,WBGene00003739,180661.0,"['intestine', 'lateral ganglion', 'and neurons']"
10264,1.5,2.815,#858585,0.08737,0.297,aex-4,956,WBGene00006454,188509.0,
10265,-1.664,5.47,#858585,0.01173,0.06021,tag-18,814,WBGene00006408,180662.0,
10266,1.748,0.06779,#858585,0.07842,0.2725,fkh-2,1266,WBGene00001434,180663.0,"['several structures', 'including AWB', 'Daaa', 'body wall muscle cell from D lineage', 'head muscle', 'and somatic nervous system']"
10267,-2.597,0.008269,#858585,0.03434,0.1389,T14G12.12,630,WBGene00235110,24104897.0,
10268,-1.381,-0.04791,#858585,0.1959,0.5569,F47B7.3,633,WBGene00018534,185890.0,
10269,-1.245,0.8466,#858585,0.2935,0.752,F47B7.5,585,WBGene00018536,185892.0,
10270,-1.746,6.733,#858585,0.03271,0.1337,F47B7.2,2270,WBGene00018533,180664.0,['head']
10271,-0.5246,6.587,#858585,0.94,1.0,F47B7.1,428,WBGene00018532,180666.0,"['several structures', 'including hypodermis', 'vulva', 'and vulval precursor cell']"
10272,-0.01085,0.4098,#858585,0.9976,1.0,F35A5.4,1712,WBGene00018026,185249.0,['pharynx']
10273,-0.2812,4.972,#858585,0.9901,1.0,F35A5.8,1793,WBGene00001335,180667.0,
10274,2.858,1.364,#858585,0.0204,0.09247,F35A5.2,527,WBGene00018025,185247.0,
10275,-0.7637,5.621,#858585,0.7138,1.0,F35A5.1,7154,WBGene00018024,259699.0,
10276,-0.8189,7.605,#858585,0.6883,1.0,fkh-9,2051,WBGene00001441,180670.0,"['several structures', 'including intestine', 'neurons', 'pharyngeal-intestinal valve', 'rectal valve cell', 'and somatic nervous system']"
10277,-0.4802,5.408,#858585,0.8335,1.0,ttr-48,631,WBGene00022515,191072.0,
10278,-1.183,6.214,#858585,0.2503,0.6699,ceh-18,2613,WBGene00000441,180671.0,"['body wall musculature', 'gonad', 'neurons', 'non-striated muscle', 'and somatic nervous system']"
10279,-1.173,4.613,#858585,0.2576,0.6837,F47F2.1,1972,WBGene00018569,180673.0,
10280,0.4918,5.708,#858585,0.9675,1.0,sup-12,1356,WBGene00006321,180674.0,
10281,0.3416,2.614,#858585,0.9359,1.0,T19D2.3,327,WBGene00020568,180676.0,
10282,0.1345,6.277,#858585,0.9966,1.0,T19D2.2,1566,WBGene00004184,180677.0,
10283,-0.2667,4.659,#858585,0.9942,1.0,lin-18,1938,WBGene00003007,180679.0,"['body wall musculature', 'neurons', 'and vulva']"
10284,-0.1715,2.158,#858585,0.9865,1.0,C16B8.2,2339,WBGene00015822,180680.0,
10285,-1.035,5.987,#858585,0.4456,1.0,C16B8.3,602,WBGene00015823,180681.0,
10286,-1.103,4.175,#858585,0.3217,0.8018,C16B8.4,1738,WBGene00015824,180682.0,"['AIYL', 'AIYR']"
10287,-0.1398,4.246,#858585,0.9975,1.0,R02E12.5,1138,WBGene00019829,187526.0,
10288,1.388,4.781,#858585,0.3056,0.7743,hrg-1,1415,WBGene00019830,180684.0,
10289,-0.02032,6.788,#858585,0.9994,1.0,mop-25.1,2418,WBGene00019827,180685.0,
10290,0.3709,4.564,#858585,0.9894,1.0,T06F4.1,1381,WBGene00020294,180686.0,
10291,0.1851,2.304,#858585,0.9918,1.0,clh-4,3374,WBGene00000531,180687.0,['excretory cell']
10292,-1.687,4.795,#858585,0.02684,0.1147,R02E4.3,386,WBGene00044724,4363121.0,
10293,-0.4122,2.576,#858585,0.9071,1.0,R02E4.2,1158,WBGene00044021,3565414.0,
10294,0.8178,1.627,#858585,0.6642,1.0,F09F9.5,660,WBGene00045395,6418844.0,
10295,-1.743,4.052,#858585,0.02142,0.09605,F09F9.4,2640,WBGene00017309,180688.0,
10296,0.3831,6.816,#858585,0.9003,1.0,ZK470.2,1763,WBGene00022745,180689.0,
10297,-0.2987,6.303,#858585,0.9887,1.0,nck-1,1709,WBGene00006410,180690.0,"['several structures', 'including egg-laying apparatus', 'gonad', 'hypodermis', 'neuroblasts', 'and neurons']"
10298,-0.5646,0.9519,#858585,0.866,1.0,ZK470.1,543,WBGene00022744,191323.0,
10299,-1.221,3.252,#858585,0.2389,0.6479,ZK470.14,1183,WBGene00219362,13220194.0,
10300,-2.368,0.2172,#858585,0.02317,0.1022,ZK470.6,1146,WBGene00022747,191326.0,
10301,-0.4458,4.937,#858585,0.8385,1.0,mrp-6,4570,WBGene00003412,180691.0,
10302,-1.238,8.463,#858585,0.2083,0.5834,vha-12,1904,WBGene00006921,180692.0,"['excretory pore', 'hypodermal cell', 'muscle cell', 'neurons', 'and somatic cell']"
10303,0.2076,2.763,#858585,0.9857,1.0,F20B6.4,577,WBGene00017628,184713.0,
10304,-1.552,7.285,#858585,0.1035,0.3404,hpk-1,4127,WBGene00001994,180695.0,"['several structures', 'including gonad', 'neurons']"
10305,0.4835,3.834,#858585,0.8801,1.0,rab-37,1583,WBGene00004285,180696.0,"['head neurons', 'tail neurons']"
10306,1.396,7.526,#858585,0.1959,0.5569,F48D6.4,566,WBGene00018602,180697.0,
10307,2.077,1.761,#858585,0.01466,0.07143,hlh-13,630,WBGene00001957,185980.0,['neurons']
10308,0.5805,1.663,#858585,0.8221,1.0,srv-5,1103,WBGene00005716,185979.0,"['amphid neurons', 'sensory neurons']"
10309,-0.8283,2.687,#858585,0.7398,1.0,taf-11.1,1145,WBGene00006393,180698.0,
10310,-0.3279,0.8991,#858585,0.9378,1.0,srv-6,993,WBGene00005717,183713.0,
10311,-0.5757,6.236,#858585,0.9304,1.0,C52B9.4,1994,WBGene00016867,180699.0,
10312,-0.8304,0.7659,#858585,0.6532,1.0,C52B9.10,740,WBGene00016869,260086.0,
10313,-0.3029,3.028,#858585,0.956,1.0,twk-28,1704,WBGene00006680,183714.0,['body wall musculature']
10314,0.4025,5.082,#858585,0.9707,1.0,cka-2,1665,WBGene00000510,180703.0,
10315,0.7151,4.598,#858585,0.885,1.0,paf-2,1454,WBGene00003907,180704.0,"['hypodermis', 'intestine']"
10316,-0.5211,6.263,#858585,0.7976,1.0,C52B9.8,5416,WBGene00016868,182830.0,
10317,0.3842,3.753,#858585,0.9733,1.0,pqn-15,3543,WBGene00004106,180705.0,
10318,0.4175,3.174,#858585,0.9018,1.0,dop-6,2049,WBGene00016037,180706.0,"['AVF', 'head neurons', 'and tail']"
10319,0.1,0.6058,#858585,0.9813,1.0,C24A8.6,864,WBGene00044004,4363124.0,
10320,-0.08616,4.236,#858585,0.9893,1.0,cst-2,1308,WBGene00016038,180707.0,"['AQR', 'PQR']"
10321,0.06934,4.572,#858585,0.9956,1.0,cst-1,1694,WBGene00017472,180708.0,"['hypodermis', 'sensory neurons', 'terminal bulb', 'and vulva']"
10322,-0.6988,0.8609,#858585,0.7923,1.0,F14H12.2,936,WBGene00017470,184502.0,
10323,-0.657,6.101,#858585,0.8624,1.0,lst-2,2627,WBGene00003084,180712.0,
10324,-0.7001,6.846,#858585,0.8301,1.0,dpy-23,1967,WBGene00001082,180713.0,"['anal depressor muscle', 'germ line', 'neurons', 'rectal epithelial cell', 'and spermatheca']"
10325,0.03519,2.105,#858585,0.9982,1.0,D1079.1,857,WBGene00017040,183926.0,
10326,-0.6472,5.146,#858585,0.8994,1.0,dop-1,1624,WBGene00001052,180714.0,"['several structures', 'including accessory cell', 'excretory gland cell', 'head muscle', 'mechanosensory neurons', 'and neurons']"
10327,0.8688,5.127,#858585,0.6768,1.0,F15A8.6,2007,WBGene00017478,180715.0,
10328,-3.484,-1.086,#858585,0.009847,0.05278,F15A8.1,372,WBGene00017476,184517.0,
10329,-0.2574,4.95,#858585,0.9639,1.0,aps-2,573,WBGene00000157,184091.0,['neurons']
10330,0.4348,4.415,#858585,0.9563,1.0,atg-16.1,2003,WBGene00017178,180717.0,"['embryonic cell', 'neurons', 'and pharyngeal muscle cell']"
10331,-0.4191,2.711,#858585,0.9708,1.0,nmur-3,1827,WBGene00017176,184090.0,
10332,-0.5721,8.369,#858585,0.8689,1.0,asb-2,1204,WBGene00000207,180718.0,"['several structures', 'including gonad']"
10333,0.794,6.519,#858585,0.6427,1.0,ncr-1,4779,WBGene00003561,180719.0,"['several structures', 'including excretory cell', 'head neurons', 'hypodermis', 'lumbar neurons', 'and pharynx']"
10334,0.2161,0.7233,#858585,0.9313,1.0,F46H6.5,406,WBGene00023460,259702.0,
10335,-1.023,6.661,#858585,0.4626,1.0,dgk-2,2313,WBGene00000959,180720.0,
10336,0.3911,5.47,#858585,0.9853,1.0,rhi-1,790,WBGene00004356,180721.0,
10337,-0.9432,3.038,#858585,0.5525,1.0,spr-3,2505,WBGene00005008,180722.0,
10338,0.7416,6.431,#858585,0.8418,1.0,C07A12.7,1487,WBGene00015561,180723.0,
10339,-2.348,10.47,#858585,0.01043,0.05523,pdi-2,1898,WBGene00003963,180724.0,"['several structures', 'including germ line', 'hypodermis']"
10340,0.7257,5.601,#858585,0.8551,1.0,nhr-35,1935,WBGene00003628,180725.0,['intestine']
10341,0.2036,4.972,#858585,0.9952,1.0,ham-2,1775,WBGene00001821,180727.0,
10342,-0.5734,2.958,#858585,0.8737,1.0,amt-1,1728,WBGene00000133,180729.0,
10343,0.2045,4.947,#858585,0.9965,1.0,C05E11.3,1359,WBGene00015494,180730.0,
10344,0.3489,5.131,#858585,0.9737,1.0,lnp-1,1285,WBGene00015492,180731.0,"['hypodermis', 'muscle cell', 'and neurons']"
10345,2.572,4.773,#858585,0.01298,0.06538,flp-12,1067,WBGene00001455,180732.0,"['BAG', 'motor neurons', 'nerve ring', 'and nerve ring neurons']"
